user_id,timestamp,dwell_mean,dwell_std,dwell_cv,flight_mean,flight_std,flight_cv,timing_entropy,total_duration,wpm,dg_th,dg_he,dg_qu,dg_br,dg_ow,dg_fo,dg_ju,dg_ov,dg_er,dg_la,dg_sp,tg_the,tg_bro,tg_own,tg_ove,tg_ver,kd_e,kd_o,kd_t,kd_h,kd_r,kd_u,kd_space,backspace_rate
user1,2026-02-27T21:34:15.057323,118.46,26.76,0.2259,250.58,149.96,0.5984,1.8084,11025.32,39.18,226.18,172.03,978.93,206.2,270.72,139.54,200.48,306.71,217.42,170.31,200.09,398.21,325.3,409.76,412.62,323.33,127.79,135.94,90.01,93.15,138.48,86.28,119.42,0.0278
user1,2026-02-27T21:34:27.224567,125.62,30.58,0.2434,258.26,165.07,0.6391,1.8972,10847.12,38.72,204.51,171.36,228.82,250.78,288.23,157.13,205.67,366.34,255.61,157.09,200.16,375.86,361.87,436.74,390.0,279.27,146.65,138.72,91.12,121.23,140.03,79.46,129.5,0.0
user1,2026-02-27T21:34:37.253545,137.82,37.5,0.2721,214.3,72.11,0.3365,2.7709,9000.8,46.66,273.31,267.01,217.84,248.25,262.91,169.65,186.84,292.32,204.57,158.53,163.08,540.32,367.35,417.87,410.71,322.96,162.22,156.88,101.59,112.39,165.27,77.59,150.66,0.0
user1,2026-02-27T21:34:50.717606,116.4,35.3,0.3032,246.62,142.22,0.5767,1.8913,12330.85,37.95,238.2,151.33,479.64,227.52,273.77,156.99,187.51,290.9,232.23,193.19,198.34,389.52,322.79,410.38,428.21,369.55,139.25,134.7,92.72,91.18,121.88,64.24,137.73,0.1026
user1,2026-02-27T21:35:02.435390,113.43,24.64,0.2173,263.84,289.39,1.0969,0.6224,10817.93,38.82,216.41,97.86,302.92,253.72,295.65,137.03,197.7,231.38,213.78,141.7,174.12,314.27,2247.26,461.57,339.36,321.76,144.29,110.44,96.37,107.43,145.28,74.75,116.82,0.0
user1,2026-02-27T21:44:14.578116,108.94,22.65,0.2079,242.09,115.65,0.4777,2.3499,10167.89,41.31,190.38,152.97,247.33,248.28,314.0,174.39,207.75,307.72,180.94,199.84,168.32,343.36,395.22,941.66,441.43,314.65,108.29,109.97,79.29,106.66,112.36,80.68,113.13,0.0
user1,2026-02-27T21:44:28.212970,105.82,25.03,0.2365,253.89,119.54,0.4708,2.4375,12694.69,36.87,193.24,210.14,264.45,256.95,241.38,176.13,202.51,291.36,234.98,230.26,249.17,403.39,407.62,443.98,424.84,368.45,120.32,121.25,80.26,100.74,103.89,81.92,104.19,0.1026
user1,2026-02-27T21:44:39.748683,107.7,23.83,0.2212,249.53,165.05,0.6615,1.8542,10480.06,40.08,196.28,176.28,243.1,224.06,244.54,164.0,203.0,288.55,193.95,170.56,256.6,372.56,383.65,419.7,420.92,326.32,100.57,123.9,80.02,108.0,108.04,79.9,109.62,0.0
user1,2026-02-27T21:44:53.493781,114.82,32.66,0.2844,279.02,194.66,0.6977,1.7583,12834.99,34.59,199.39,178.9,243.97,246.32,206.84,142.34,188.54,322.76,276.97,0.0,294.63,378.29,406.64,439.85,519.68,473.89,133.14,126.44,78.9,105.08,98.06,81.28,93.32,0.0541
user1,2026-02-27T21:45:03.918657,113.15,23.2,0.2051,221.45,114.36,0.5164,2.3197,9301.09,45.16,192.92,165.94,222.71,212.24,231.92,177.25,172.31,311.61,226.24,170.02,161.69,358.86,338.21,340.47,389.54,304.18,124.96,117.88,90.49,112.33,111.22,88.4,129.17,0.0
user1,2026-02-27T21:45:14.157291,116.78,30.55,0.2616,230.41,101.5,0.4405,2.386,9452.67,44.43,201.13,162.65,234.21,282.66,348.19,138.4,187.54,266.33,197.87,171.96,227.31,363.78,367.16,940.72,425.04,356.57,128.48,138.15,84.92,92.34,109.08,83.7,121.99,0.0
user1,2026-02-27T21:45:27.676026,109.44,24.3,0.222,217.12,95.37,0.4393,2.4927,12592.83,38.12,207.07,137.42,242.05,227.5,233.65,334.97,187.82,261.57,250.17,167.02,168.39,344.48,354.4,366.56,397.04,0.0,131.96,112.82,98.92,109.57,117.01,83.52,114.27,0.2
user1,2026-02-27T21:45:39.977024,109.93,28.12,0.2558,237.13,182.53,0.7698,1.1942,11382.05,39.01,193.05,149.88,272.9,207.36,183.95,176.57,199.2,254.14,192.03,92.16,345.05,342.93,349.45,360.72,350.05,287.94,118.68,114.63,85.64,91.77,126.58,77.15,106.82,0.0811
user1,2026-02-27T21:45:52.918277,114.55,30.21,0.2637,243.53,138.72,0.5696,2.2138,12176.6,37.45,216.47,162.29,197.05,198.13,220.74,133.28,201.34,293.35,230.22,142.71,226.63,378.76,365.27,342.04,413.45,350.32,130.2,120.23,102.96,100.09,148.35,91.46,109.93,0.1053
user1,2026-02-27T21:46:05.960325,115.89,30.74,0.2653,244.13,95.48,0.3911,2.64,12206.33,38.34,216.37,133.95,237.81,248.06,206.1,147.83,205.67,286.4,167.38,170.12,180.05,350.32,394.19,390.04,406.96,287.94,131.84,124.65,91.59,84.65,150.45,86.03,135.81,0.1026
user1,2026-02-27T21:46:16.895675,118.28,24.07,0.2035,240.69,146.29,0.6078,1.5354,10109.04,41.55,207.58,177.24,205.26,212.59,285.7,147.48,197.4,301.0,225.87,202.66,188.59,384.82,306.74,1302.88,427.46,352.34,137.01,118.78,95.64,108.44,140.95,81.76,113.48,0.0
user1,2026-02-27T21:46:29.058053,108.83,30.83,0.2833,245.84,155.77,0.6336,1.8706,10816.91,39.94,199.94,137.2,257.35,228.85,255.2,164.96,178.36,268.38,189.81,142.93,172.45,305.63,352.68,422.0,389.44,310.87,134.52,108.68,83.11,86.32,152.23,78.18,111.61,0.0278
user1,2026-02-27T21:46:38.788037,111.58,27.41,0.2457,206.2,79.49,0.3855,2.1914,8660.56,48.5,216.04,159.0,250.59,197.98,232.3,163.08,208.86,566.28,186.24,176.34,173.38,375.04,328.74,353.08,696.88,316.84,113.16,114.99,85.29,80.28,133.94,70.69,116.0,0.0
user1,2026-02-27T21:46:50.153760,114.82,29.15,0.2539,249.66,135.75,0.5437,2.3634,10485.85,40.05,199.36,177.17,204.97,274.28,299.48,168.27,190.64,268.26,240.75,148.51,188.0,376.53,389.6,450.2,305.1,277.59,155.86,120.97,87.84,97.39,123.79,82.93,119.39,0.0
user1,2026-02-27T21:47:01.558212,109.27,29.71,0.2719,240.77,132.38,0.5498,2.2894,10593.75,40.78,200.29,161.15,226.61,246.83,244.32,165.07,188.95,247.54,183.71,163.71,157.12,361.44,375.75,382.28,372.64,308.8,112.25,102.37,97.57,101.77,135.36,73.26,114.65,0.0278
user1,2026-02-27T21:47:12.191248,125.07,29.89,0.239,231.39,185.83,0.8031,1.3595,9718.43,43.22,222.4,159.95,231.69,211.8,212.07,184.06,205.5,271.77,233.46,167.59,196.42,382.36,354.19,280.9,425.74,387.44,143.97,124.48,105.39,109.48,146.31,88.11,120.37,0.0
user1,2026-02-27T21:47:26.562316,118.19,25.28,0.2138,247.75,129.63,0.5232,2.2978,13378.43,36.78,208.24,144.79,213.97,204.9,0.0,164.56,215.53,271.04,232.04,165.92,171.58,353.03,383.97,0.0,408.92,369.93,147.89,120.68,97.96,96.94,133.6,83.54,125.75,0.1463
user1,2026-02-27T21:47:37.341705,122.76,29.84,0.2431,225.03,186.69,0.8296,1.1469,9451.21,44.44,220.49,154.65,234.68,191.13,238.71,149.52,201.59,356.15,241.09,152.18,154.62,375.13,311.03,398.98,457.38,342.32,139.69,126.48,103.97,75.29,152.65,75.96,138.47,0.0
user1,2026-02-27T21:47:47.585783,119.71,29.77,0.2487,222.88,110.62,0.4963,2.3143,9361.06,44.87,222.82,151.8,201.39,219.33,279.47,186.15,184.5,332.67,228.36,202.84,151.11,374.63,337.88,410.34,438.04,333.73,140.55,118.41,87.52,68.81,145.65,91.72,133.95,0.0
user1,2026-02-27T21:47:59.690577,117.61,33.37,0.2837,253.61,144.21,0.5686,2.1672,11158.99,38.71,225.73,106.47,220.12,177.62,766.52,172.6,205.45,283.46,185.22,172.28,259.61,332.19,418.51,945.64,376.39,278.15,145.18,101.26,91.85,91.0,159.36,79.93,120.24,0.0278
user1,2026-02-27T21:48:10.547378,123.14,28.19,0.2289,236.46,130.55,0.5521,2.1032,9931.25,42.29,203.37,156.81,224.47,197.83,765.92,150.73,203.11,287.66,214.82,182.66,201.68,360.19,323.38,904.0,438.44,365.61,128.91,114.81,90.75,95.39,111.7,83.0,147.56,0.0
user1,2026-02-27T21:48:22.066376,123.76,42.49,0.3433,251.17,151.57,0.6035,1.9213,10548.97,39.81,215.18,144.49,211.14,215.17,288.65,179.81,201.66,297.02,177.03,189.3,188.5,359.67,325.4,424.63,422.59,302.6,161.51,129.02,99.53,116.32,197.79,65.01,118.16,0.0
user1,2026-02-27T21:48:36.875188,119.51,31.71,0.2654,274.8,197.85,0.72,1.9945,13190.31,33.66,205.12,154.29,232.74,173.09,246.22,673.92,204.21,296.14,176.04,71.52,203.55,359.41,348.76,386.26,424.28,304.18,117.61,121.43,86.58,91.49,150.27,105.86,124.15,0.0811
user4,2026-02-25T22:44:22.562222,141.53,71.38,0.5043,276.11,241.29,0.8739,1.9892,19327.52,27.94,199.48,125.11,247.81,303.66,191.97,174.69,223.07,496.0,208.04,147.9,321.46,324.59,527.98,400.01,583.58,295.62,133.97,136.11,76.53,127.71,128.35,75.95,137.11,0.3111
user4,2026-02-25T22:44:41.701005,132.75,26.99,0.2033,294.45,117.04,0.3975,2.4548,12367.03,33.96,239.56,131.49,281.0,246.01,214.76,303.16,240.02,465.02,207.03,183.98,309.21,371.05,510.93,479.05,648.93,390.94,122.42,153.18,107.09,128.03,139.92,66.75,150.58,0.0
user4,2026-02-25T22:45:00.729161,130.26,28.65,0.2199,303.81,160.99,0.5299,1.8267,12759.92,32.92,236.47,163.68,302.0,150.92,214.97,246.74,241.08,392.29,301.72,189.94,315.81,400.14,431.96,511.02,498.27,407.7,140.54,127.92,91.91,151.46,132.17,74.39,156.13,0.0
user4,2026-02-25T22:45:24.580922,133.51,26.8,0.2007,291.45,165.68,0.5685,1.8054,12240.97,34.31,287.87,137.16,207.95,247.03,231.74,240.04,206.0,448.02,285.09,206.4,286.31,425.02,471.03,496.01,635.21,472.28,131.56,145.99,104.0,148.01,116.01,99.05,159.18,0.0
user4,2026-02-25T22:47:02.697725,124.77,24.7,0.198,314.29,182.22,0.5798,1.8774,13200.07,31.82,220.19,169.14,224.07,246.94,208.26,185.96,239.7,386.73,224.01,183.93,312.36,389.33,465.04,566.09,575.92,413.21,116.64,128.86,108.34,152.15,95.99,83.93,144.4,0.0
user4,2026-02-25T22:47:19.405712,131.63,23.8,0.1808,330.81,171.2,0.5175,1.9613,13893.97,30.23,270.5,128.98,208.21,376.98,191.2,167.97,216.92,397.26,240.01,224.21,320.8,399.47,616.74,606.91,565.18,407.92,135.36,141.15,110.37,139.89,99.51,99.58,145.62,0.0
user4,2026-02-25T22:47:35.777936,124.58,29.45,0.2364,327.27,181.01,0.5531,2.1842,13745.32,30.56,255.9,160.06,338.96,278.01,151.01,224.18,223.06,354.02,242.03,151.74,369.07,415.96,519.03,431.06,487.95,375.96,136.05,127.74,95.85,128.1,98.91,82.58,155.73,0.0
user4,2026-02-25T22:47:57.564369,133.01,24.33,0.1829,315.62,174.03,0.5514,2.0118,13255.9,31.68,260.46,147.92,241.72,208.29,231.59,201.95,223.71,432.04,223.19,167.93,306.68,408.38,488.3,607.95,584.76,375.91,119.36,157.34,115.85,151.4,127.85,83.0,145.91,0.0
user4,2026-02-25T22:48:14.970005,138.49,26.03,0.1879,362.29,171.07,0.4722,2.5994,15216.01,27.6,240.83,148.15,304.81,263.99,192.04,223.67,239.94,410.05,287.05,231.86,353.12,388.99,503.6,720.13,600.97,477.97,145.71,135.94,107.88,143.02,139.81,83.45,164.48,0.0
user4,2026-02-25T22:48:31.001777,123.22,27.74,0.2252,301.33,141.65,0.4701,2.3028,12655.66,33.19,224.93,159.37,264.08,223.88,206.07,183.99,200.01,428.75,206.3,169.2,297.11,384.31,482.15,470.04,574.65,352.2,121.96,124.86,83.84,131.06,108.22,76.29,148.3,0.0
user4,2026-02-25T22:48:47.164571,133.01,29.5,0.2218,336.01,172.89,0.5146,2.223,14112.3,29.76,248.45,127.73,239.7,213.91,127.97,184.26,239.99,430.0,279.97,183.77,318.57,376.18,517.69,415.96,559.97,409.94,130.03,129.42,100.21,107.46,119.03,112.16,158.93,0.0
user4,2026-02-25T22:50:31.934790,120.92,26.02,0.2152,280.75,172.0,0.6126,1.9043,11791.54,35.62,236.34,99.52,285.92,183.93,149.86,206.63,200.11,332.98,167.0,105.91,240.15,335.86,426.07,431.65,478.01,312.02,122.21,114.23,87.76,111.33,108.08,64.02,140.2,0.0
user4,2026-02-25T22:50:47.941334,127.53,29.15,0.2285,327.76,147.59,0.4503,2.4639,13766.13,30.51,247.48,195.51,319.97,239.95,191.7,207.66,287.31,346.78,242.97,183.92,282.46,442.99,519.99,505.98,511.97,408.16,135.8,123.62,94.9,119.54,110.54,87.7,162.4,0.0
user4,2026-02-25T22:51:05.157360,123.27,25.94,0.2105,346.09,196.55,0.5679,2.4356,14535.95,28.89,244.44,160.08,208.17,431.97,129.85,199.92,223.69,373.66,264.07,168.91,293.39,404.52,703.98,447.71,501.93,392.34,130.23,125.85,92.03,131.66,95.77,84.1,147.1,0.0
user4,2026-02-25T22:51:29.302762,128.42,26.04,0.2028,347.23,253.87,0.7311,1.5068,14583.71,28.8,247.83,148.6,231.93,168.24,183.98,223.95,199.96,413.74,280.01,191.97,299.39,396.43,448.23,471.98,541.92,408.19,135.62,131.65,87.67,128.14,119.9,79.85,155.22,0.0
user4,2026-02-25T22:51:43.797687,121.17,23.79,0.1964,294.99,169.97,0.5762,1.9735,12389.76,33.9,218.97,113.53,245.99,183.93,183.91,205.99,239.99,351.98,223.94,149.88,259.38,332.51,487.99,503.73,457.99,329.96,131.57,124.14,74.9,104.36,106.71,76.0,146.6,0.0
user4,2026-02-25T22:54:19.505554,123.49,23.73,0.1922,299.42,155.65,0.5199,2.2892,12575.58,33.4,207.74,148.0,320.06,200.94,128.93,241.94,223.98,335.75,241.97,143.96,234.7,355.74,503.94,431.99,503.94,410.17,119.98,123.53,91.77,116.02,118.48,75.89,145.92,0.0
user4,2026-02-25T22:54:35.466552,119.67,26.5,0.2214,335.27,203.33,0.6065,1.9883,14081.27,29.83,239.89,164.6,270.07,200.74,168.08,206.3,215.65,385.04,224.08,145.96,332.11,404.49,503.86,448.08,511.9,350.93,122.41,124.03,96.16,104.17,99.38,84.14,139.76,0.0
user4,2026-02-25T22:54:51.419532,121.27,24.22,0.1997,328.34,159.63,0.4862,2.2499,13790.21,30.46,227.52,171.54,287.98,255.98,183.97,248.23,199.96,391.04,245.01,188.92,331.86,399.06,535.96,505.75,553.95,407.92,121.63,117.71,87.15,131.61,108.02,79.76,142.39,0.0
user4,2026-02-25T22:55:09.002397,115.67,19.76,0.1708,358.66,215.24,0.6001,1.9161,15063.67,27.88,268.07,173.53,240.7,221.94,231.99,257.9,216.57,414.0,200.82,183.68,330.81,441.6,445.96,720.04,557.92,344.74,121.61,134.95,88.09,96.04,119.64,87.32,119.74,0.0
user4,2026-02-25T22:55:26.984238,115.84,25.49,0.22,340.72,242.62,0.7121,1.5098,14310.21,29.35,227.38,116.24,200.93,223.22,201.02,223.92,239.8,506.02,264.0,167.65,314.15,343.62,447.19,504.02,654.97,412.95,135.66,117.73,83.02,96.07,120.02,63.09,133.82,0.0
user4,2026-02-25T22:56:11.573470,124.75,22.29,0.1786,319.26,153.91,0.4821,2.1655,13408.9,31.32,228.46,177.48,284.71,263.92,152.06,206.21,200.0,392.02,200.04,168.01,333.83,405.95,505.94,470.04,583.93,391.94,121.27,127.7,88.11,129.15,127.9,88.08,150.91,0.0
user4,2026-02-25T22:56:29.019412,126.76,22.78,0.1797,360.54,197.18,0.5469,2.1177,15142.75,27.74,268.38,186.87,296.94,341.74,184.29,207.64,223.96,443.05,264.23,168.08,332.68,455.24,565.65,521.04,591.74,412.92,136.21,123.99,99.24,119.02,128.14,87.38,144.26,0.0
user4,2026-02-25T22:56:48.842055,119.67,25.7,0.2148,362.86,204.46,0.5635,1.9643,15239.96,27.56,240.06,164.97,247.94,239.99,223.9,256.0,279.99,392.45,245.91,199.98,348.68,405.03,520.01,490.9,594.47,447.93,123.85,128.03,96.02,116.03,116.02,83.94,135.62,0.0
user4,2026-02-25T22:57:06.624503,121.89,27.38,0.2246,354.53,183.3,0.517,2.2003,15599.46,27.69,256.22,212.13,0.0,183.74,225.01,183.92,216.99,391.98,303.27,183.95,303.83,468.35,501.96,551.09,480.67,391.96,129.68,131.03,87.37,107.01,106.6,87.62,146.64,0.0278
user4,2026-02-25T22:57:23.977241,121.76,22.26,0.1828,367.19,202.96,0.5528,2.2845,15421.95,27.23,231.48,147.91,285.72,202.17,246.23,207.95,217.72,408.03,286.0,168.0,381.05,379.39,425.92,622.06,553.93,431.9,135.11,119.33,98.89,119.52,119.09,87.26,142.52,0.0
user4,2026-02-25T22:58:27.801373,118.59,26.96,0.2273,312.04,177.94,0.5702,2.1958,13105.88,32.05,236.63,124.46,247.7,360.13,152.95,239.94,255.95,432.0,282.13,128.21,271.69,361.09,584.08,456.04,560.96,411.09,131.62,125.65,74.88,86.48,106.33,64.16,141.3,0.0
user4,2026-02-25T22:58:43.982181,114.71,27.38,0.2387,339.38,190.19,0.5604,2.127,14253.96,29.47,230.5,183.84,303.94,223.73,223.94,217.91,199.97,445.7,225.0,183.92,304.38,414.34,487.98,522.01,631.88,411.19,124.75,120.98,86.27,115.94,98.55,63.93,140.06,0.0
user4,2026-02-25T22:58:58.937971,117.83,26.0,0.2207,313.53,165.89,0.5291,2.4104,13168.2,31.9,246.29,173.92,285.24,221.72,152.87,206.63,199.72,456.18,264.0,189.82,264.52,420.21,421.93,432.04,600.09,407.91,117.3,135.63,96.26,97.97,104.15,75.65,137.51,0.0
user4,2026-02-25T22:59:15.869443,116.87,19.74,0.1689,327.43,173.84,0.5309,2.2218,13751.93,30.54,245.83,186.95,241.21,191.74,143.74,296.69,183.98,425.98,239.76,207.72,279.56,432.78,471.94,447.96,576.18,389.96,122.05,117.58,91.82,122.1,116.29,98.41,125.21,0.0
user4,2026-02-25T22:59:33.721162,118.88,22.57,0.1899,335.12,166.67,0.4973,2.4744,14075.25,29.84,224.94,147.63,225.94,320.69,149.92,239.98,222.91,386.09,224.9,191.72,319.55,372.57,601.98,565.97,496.3,335.11,122.2,119.54,84.12,107.18,119.16,82.91,133.05,0.0
user4,2026-02-25T23:01:08.131569,119.13,26.23,0.2202,309.26,171.99,0.5561,2.1194,12988.87,32.34,220.13,154.49,303.97,335.98,151.97,222.93,375.94,367.99,242.01,149.92,258.44,374.62,560.92,495.04,519.93,393.95,130.54,125.56,78.57,106.52,131.02,63.91,129.97,0.0
user4,2026-02-25T23:01:25.097183,119.58,22.89,0.1914,335.42,194.84,0.5809,2.1173,14087.66,29.81,222.79,137.09,205.94,240.07,152.23,216.93,316.99,432.03,264.13,129.19,306.33,359.88,488.23,410.0,519.81,351.92,132.6,131.08,86.8,128.07,128.14,88.01,139.88,0.0
user4,2026-02-25T23:01:42.987901,115.4,27.89,0.2417,370.66,304.84,0.8224,1.3766,15567.68,26.98,215.94,148.62,319.96,185.92,207.7,183.91,201.25,351.74,201.02,168.19,305.94,364.56,392.01,487.94,501.92,351.2,122.32,124.64,72.13,120.19,98.45,63.27,147.46,0.0
user4,2026-02-25T23:02:01.044357,119.31,24.87,0.2085,339.76,206.23,0.607,1.8508,14269.97,29.43,247.81,175.12,302.27,225.96,227.03,223.96,217.23,391.98,303.2,167.93,354.74,422.94,487.95,568.03,473.74,384.97,127.46,134.08,94.89,107.17,122.28,63.28,121.91,0.0
user4,2026-02-25T23:02:36.963727,127.38,21.75,0.1707,336.18,168.41,0.501,2.2798,14119.62,29.75,238.8,157.56,239.91,168.0,176.85,240.15,239.93,414.02,223.91,167.92,325.41,396.36,430.23,536.04,542.82,352.71,121.48,141.59,94.91,128.15,122.76,100.19,149.83,0.0
user4,2026-02-25T23:04:48.632532,122.12,23.42,0.1918,311.61,168.54,0.5409,2.0228,13087.52,32.09,239.28,176.44,313.99,207.9,151.93,182.83,183.72,350.99,240.05,143.7,257.37,415.72,490.97,453.97,501.92,390.97,127.75,124.98,99.24,131.86,127.87,87.15,136.03,0.0
user4,2026-02-25T23:05:04.376329,110.19,23.56,0.2138,326.36,183.99,0.5638,2.268,13706.97,30.64,243.81,165.21,230.92,168.2,167.01,201.22,222.77,408.05,240.78,145.22,297.73,409.02,483.23,597.03,528.97,361.71,108.4,114.73,79.93,108.77,107.18,80.1,118.37,0.0
user4,2026-02-25T23:05:20.443366,124.69,24.93,0.2,319.81,169.36,0.5296,2.3193,13431.93,31.27,251.11,137.34,296.33,198.02,173.23,183.72,239.75,480.02,240.0,148.97,301.81,388.44,440.7,470.23,687.94,447.92,129.72,127.41,99.13,115.89,131.99,84.0,140.29,0.0
user4,2026-02-25T23:05:36.251944,127.31,22.05,0.1732,320.89,150.24,0.4682,2.2095,13477.23,31.16,278.6,136.4,263.93,190.22,169.97,357.03,280.74,433.02,319.15,201.77,353.94,415.0,414.24,487.99,543.83,429.96,135.47,147.47,106.63,116.02,108.07,75.72,145.34,0.0
user4,2026-02-25T23:05:51.736646,115.64,19.37,0.1675,322.64,171.36,0.5311,2.1247,13551.01,30.99,250.86,144.57,336.21,237.99,151.95,184.26,217.01,431.28,263.4,183.94,285.01,395.43,501.02,431.97,559.81,391.92,127.52,117.79,98.72,108.13,115.54,95.52,120.66,0.0
user4,2026-02-25T23:06:07.170593,112.58,20.57,0.1827,318.29,192.18,0.6038,1.9068,13368.3,31.42,244.97,157.35,221.99,144.02,128.19,196.37,240.96,432.02,240.03,145.91,264.19,402.32,448.04,522.0,559.91,367.93,122.82,120.22,86.35,109.53,103.89,86.52,121.02,0.0
user4,2026-02-25T23:06:25.203478,117.56,24.26,0.2063,380.19,332.27,0.874,1.3208,15967.95,26.3,268.09,155.97,279.86,167.91,145.94,144.2,233.98,329.0,248.03,183.69,310.66,424.06,470.97,560.01,455.95,374.98,135.96,124.06,96.13,116.02,119.42,86.95,133.92,0.0
user4,2026-02-25T23:06:42.955149,109.77,20.06,0.1828,365.28,180.54,0.4942,2.4147,15341.96,27.38,269.85,133.11,469.97,143.92,150.92,258.7,217.9,390.97,263.16,239.98,331.26,402.96,464.99,886.99,501.82,374.01,108.41,122.27,97.86,96.13,128.09,86.8,112.08,0.0
user4,2026-02-25T23:07:35.283404,117.65,22.5,0.1912,311.61,147.62,0.4737,2.3711,13087.79,32.09,239.02,136.32,303.19,223.9,128.05,278.71,258.93,391.03,261.06,182.95,260.32,375.34,487.85,599.78,497.85,367.89,121.41,119.31,87.03,108.0,116.03,86.52,134.4,0.0
user4,2026-02-25T23:08:00.626844,116.35,21.59,0.1855,336.14,211.87,0.6303,1.6877,22500.97,18.67,257.89,167.58,247.81,133.91,167.68,240.16,262.98,408.06,244.98,168.18,405.43,425.47,429.9,487.78,539.02,375.94,135.04,117.81,85.5,115.59,107.96,75.9,121.27,0.0
user4,2026-02-25T23:08:17.667950,121.09,23.09,0.1907,325.36,152.92,0.47,2.4169,13665.24,30.73,244.63,155.43,319.95,207.94,128.05,247.94,216.17,448.02,288.34,184.09,328.87,400.06,487.95,488.07,574.63,414.96,136.16,129.78,79.98,115.49,92.06,100.06,137.81,0.0
user4,2026-02-25T23:08:35.208488,126.37,28.97,0.2292,365.33,197.55,0.5407,2.3679,15343.96,27.37,259.91,179.92,344.0,199.99,167.99,280.0,296.33,504.02,248.01,145.04,351.51,439.83,464.93,543.04,647.94,391.93,114.79,127.69,107.97,172.05,128.01,83.82,150.43,0.0
user4,2026-02-25T23:10:42.795620,121.71,26.22,0.2154,300.36,141.19,0.4701,2.2818,12615.3,33.29,267.77,125.88,313.97,148.64,145.98,263.97,215.92,385.06,256.19,169.0,286.6,393.66,412.93,578.06,520.81,391.94,115.66,117.73,99.79,105.51,107.55,98.99,147.84,0.0
user4,2026-02-27T20:44:41.495717,119.88,23.32,0.1945,315.18,168.92,0.536,2.3174,13237.52,31.73,222.27,136.33,303.67,208.07,184.94,240.74,178.02,296.01,190.0,133.36,268.11,358.6,488.33,639.94,417.96,311.95,129.76,117.74,86.14,116.01,116.06,87.18,126.7,0.0
user4,2026-02-27T20:45:10.470335,112.01,22.65,0.2022,323.88,200.12,0.6179,2.0449,13603.0,30.88,228.39,107.6,208.16,239.75,168.28,231.32,177.8,295.16,199.94,199.71,241.46,335.99,535.69,961.34,463.29,368.07,128.03,107.61,87.9,107.56,95.97,71.19,126.41,0.0
user4,2026-02-27T20:45:38.741011,122.66,24.84,0.2025,330.14,154.78,0.4688,2.5856,13865.72,30.29,230.82,116.01,322.72,167.89,173.73,244.93,264.06,425.96,336.99,167.21,295.85,346.83,448.95,511.02,631.93,542.96,144.02,122.8,99.01,120.01,119.06,74.64,136.52,0.0
user4,2026-02-27T20:45:54.544434,111.59,19.68,0.1763,318.09,163.5,0.514,2.0526,13359.76,31.44,236.49,164.9,280.63,182.9,225.97,201.96,199.93,336.34,263.0,165.94,287.64,401.39,462.93,584.03,497.15,423.8,116.1,115.33,95.96,107.52,107.8,74.59,126.64,0.0
user4,2026-02-27T20:46:50.398133,112.92,22.82,0.2021,286.15,146.7,0.5127,2.0655,12018.29,34.95,218.94,136.94,191.21,168.17,207.25,240.35,200.04,328.09,264.69,127.93,238.8,355.88,505.05,487.21,473.06,409.65,124.36,106.89,86.97,116.65,118.98,71.9,129.4,0.0
user4,2026-02-27T20:49:01.299986,107.94,23.01,0.2132,321.14,152.7,0.4755,2.4941,13488.01,31.14,229.32,137.65,342.94,202.56,148.96,239.73,215.75,296.0,224.23,218.99,295.86,366.97,442.83,444.76,439.72,367.94,114.78,99.35,98.99,121.66,98.7,75.51,110.88,0.0
user4,2026-02-27T20:49:17.404459,108.7,17.57,0.1616,329.32,161.14,0.4893,2.044,13831.32,30.37,239.52,145.54,278.32,257.93,208.19,245.98,199.58,368.02,370.07,144.93,284.81,385.07,543.69,560.06,511.94,513.99,121.64,110.08,99.37,109.53,109.76,88.09,106.09,0.0
user4,2026-02-27T20:49:31.935803,107.15,20.81,0.1942,308.93,150.07,0.4858,2.3237,12975.21,32.37,226.76,145.29,223.98,184.05,167.74,200.33,179.09,319.12,240.2,127.06,274.86,372.04,463.93,523.04,479.0,400.08,124.55,100.97,82.6,111.99,107.97,89.42,106.88,0.0
user4,2026-02-27T20:49:48.699097,112.64,24.08,0.2138,352.01,202.52,0.5753,2.2761,14784.31,28.41,228.17,136.51,207.97,190.84,183.98,255.96,199.94,352.06,240.0,144.04,327.82,364.67,510.83,680.03,480.21,368.15,135.62,106.09,84.02,107.76,108.02,70.89,120.81,0.0
user4,2026-02-27T20:50:13.365249,106.28,23.35,0.2197,291.05,164.21,0.5642,2.1483,12223.97,34.36,228.44,127.41,207.16,207.0,104.08,184.2,199.95,336.25,224.01,143.93,238.14,355.84,430.99,408.05,457.17,344.92,122.44,109.76,99.84,108.54,95.45,74.9,106.21,0.0
user4,2026-02-27T20:50:29.477092,105.52,18.46,0.1749,328.98,188.93,0.5743,1.9772,13817.01,30.4,219.68,128.43,162.93,263.68,135.17,239.74,220.97,328.02,280.04,184.02,310.0,348.11,520.64,506.29,455.93,407.95,111.67,111.67,83.77,107.97,108.12,98.5,102.23,0.0
user4,2026-02-27T20:51:48.843533,98.87,24.95,0.2523,329.27,240.5,0.7304,2.054,19097.72,25.76,227.74,175.57,281.03,159.97,354.0,239.97,199.99,295.99,224.22,127.7,253.88,403.32,0.0,543.93,439.71,367.94,122.39,102.66,86.73,114.97,100.02,83.03,106.59,0.1951
